site_id,ratings,text_reviews
ChIJc7b06800K4gR3HnGJ5UFYxw,4,"Great ambiance!  I took out a group for business dinner here, and we all enjoyed the food.  The food price is decent for the quality.  Service is good too but our server was clearly split thin as the night got busy.  Overall, a good experience.

Even thought I was here for business dinner, based on what I noticed seems great for couples, date night dinner as well."
ChIJc7b06800K4gR3HnGJ5UFYxw,5,"Love. 
Great service, great food! We had a wonderful overall dining experience.
Made our reservation on OpenTable. Had no issues, our group was seated at an amazing table. Our server was fun and smiling despite the fact that it was a packed house. She was also wonderful with recommendations. 
We were all very pleased with the quality of our food, taste and portions.
Thank you Volos for an amazing experience."
ChIJc7b06800K4gR3HnGJ5UFYxw,3,Very stylish place as expected. Nice environment for some good conversation with few glasses of wine. Food was so so. My order of veal came with 2 piece of meat. One was over cooked a bit. The greens were also a bit too well done.
ChIJDUW-3cw0K4gRbhnTlLmb_fs,4,Very nice restaurant cozy place to enjoy a tasty meal. Family friendly with high chairs for children. Healthy meals on the menu creative presentations. My first time going there and would definitely go back with friends. Good service with a friendly staff. Located next door to the Bay on Queen st/ across from Eaton Centre.
ChIJDUW-3cw0K4gRbhnTlLmb_fs,4,"This spot is a very accommodating, accessible restaurant located right in the Eaton Centre! There's ample space for sitting and eating-in, and you can order from a diverse menu that isn't overbearing in choice. Service is quick and very friendly, and the servers do a great job at making recommendations for your meal. It's worth making a reservation, as the restaurant tends to get pretty busy in the evenings. Definitely worth trying if you're in downtown Toronto!"
ChIJDUW-3cw0K4gRbhnTlLmb_fs,4,We were a large group (12 people) this morning for lunch. Our server was excellent. Thank you! The food was fine though not inspired. I would return for the capacity to manage a large group with ease and accuracy.
ChIJDUW-3cw0K4gRbhnTlLmb_fs,4,The bannock box starter contained various kinds of flat breads and bread sticks and a dip similar to hummus. The breads were fresh and delicious. I had the margherita pizza which was made from a very thin crust and was excellent. My friend had a salad that was acceptable. Overall the menu tends toward conventional items and might be thought to lack imagination somewhat.
ChIJDUW-3cw0K4gRbhnTlLmb_fs,5,Everything is so good! Even the simple dishes like the grilled cheese and pancakes are delicious. We enjoyed the vibes and beer for a chilly Sunday brunch. I love the layout of the restaurant with the wine side and dine side. Perfect for anytime!
ChIJNVvTvYrVKogRSKvv1jOVeZw,4,"Great breakfast gem in the heart of downtown Toronto. Warm, bright and cozy with lots of seating and an extensive breakfast/brunch menu. Fast and tasty, we enjoyed the classic skillet - sausage, peppers, hash browns and very tasty mushrooms topped with eggs and a side of toast. The washrooms are a bit difficult to access as you have to exit the restaurant and ascend two flights of stairs after passing through the lobby. Our waitstaff were awesome and friendly."
ChIJNVvTvYrVKogRSKvv1jOVeZw,5,"Found this place accidentally while staying at the Royal York for Pride. Amazing food and service. I had the skillet which was delicious, and the waitress (who noticed my birthday pin) brought me a breakfast crepe with a candle in it. Many selections on the menu, will definitely return next time!"
ChIJNVvTvYrVKogRSKvv1jOVeZw,3,"I have been here twice. The food is great but servers are always cleaning the place with mops and they serve your food without washing their hands afterwards. Also, The place smells like detergents. So, if you don’t care where you’re eating your food and you only care about the taste this place is great."
ChIJNVvTvYrVKogRSKvv1jOVeZw,4,"We were looking for brunch and found this amazing place!! Poached eggs with any sauce and side are simply perfect!! Delicious food and great service, great start before going to the ROM.
Don’t miss: mushroom and cheese sauce with their signature potatoes and iced latte!"
ChIJNVvTvYrVKogRSKvv1jOVeZw,5,Phenomenal service and food! Seating was a bit strange but comfortable and diner like. Amazing food and the eggs Benedict were amazing. BUT THE HOME FRIES ARE TO DIE FOR. Best I've ever have. Bottomless coffee is a plus and I'll be returning to Toronto and specifically coming back to Over Easy!
ChIJ3-gXrtA0K4gRIjDscfiuerk,5,"What a lovely little restaurant. We had an amazing breakfast here.  What is even more of a delight is the decor.  The setting is beautiful and that kind of thing does not usually make a difference to me.  If in the area it is worth coming in.

I’m adding to this review.  We went for dinner and it was amazing.  The drinks were well prepared and the food both well prepared and presented.  An absolutely delightful little restaurant."
ChIJ3-gXrtA0K4gRIjDscfiuerk,5,Nice restaurant in a luxurious hotel. Great atmosphere and good food. Will definitely come back.
ChIJ3-gXrtA0K4gRIjDscfiuerk,5,"Had a wonderful romantic dinner at this lovely restaurant.  Excellent service by Laura. Quite hidden on a side street in the middle of a lot of construction.   Thoroughly enjoyed our dinner, the ambience and evening, will definitely be back"
ChIJ3-gXrtA0K4gRIjDscfiuerk,5,Service and food to die for  staff so friendly and caring go out. Of their way to make it an evening you will never forget  I rate them 100 out of 100 way to go guys
ChIJ3-gXrtA0K4gRIjDscfiuerk,5,Great food and our server was incredible. Not a large restaurant so it doesn't get too loud. Bright inside and well decorated.
ChIJqyJwQ8o0K4gR_WNMtVoaxp8,5,"With four adults and a toddler in tow, we were easily seated at supper time without a reservation on a Wednesday. Where the menu is primarily à la carte, I ordered the burger which included fries. The others in our party ordered the lamb chops, steak, and scallops. We were all well sated and very pleased with our meals. I see how this restaurant is named among the top ten in Toronto."
ChIJqyJwQ8o0K4gR_WNMtVoaxp8,5,Welcome lunch refuge from the wet fog. Excellent beers. We enjoyed mains dishes of scallops and octopus with fried cauliflower salad. Dishes were beautifully presented and the clean fresh flavours delightful
ChIJqyJwQ8o0K4gR_WNMtVoaxp8,4,"I ordered charred octopus and crispy sprouts. Octopus was delicious. Rhe crispy sprouts has the unique tastes. I think it is good for beer, but it was little bit salty for me."
ChIJqyJwQ8o0K4gR_WNMtVoaxp8,3,"So apparently this is one of the top 10 restaurants in TO.  I was expecting far more given the hype.  Octopus was tough, ambiance average.  Overall good not great.  Would I make a point of going again?  Probably not.  But I wouldn't abject if invited.  I was left feeling indifferent about my experience."
ChIJqyJwQ8o0K4gR_WNMtVoaxp8,5,The food is outstanding and pricing isn't terrible. The menu is just a little confusing but the staff are good at explaining & offering recommendations. Good with last minute groups too!
ChIJQY_nP9I0K4gRj0Fo9reXGQ4,5,"Incredibly. Awesome. Food. Oh my God this place has just fantastic food. We came to Toronto and happened upon it, and made it a point to go back here before we left. The food is just incredible. The place is a fantastic looking. It had a young trendy crowd on the patio outside in the middle of the financial district. Inside it is huge and very attractive looking.  My Cajun salmon was so good I had to get the same thing twice. However when I tried my daughter steak I was in love and thought next time I will absolutely have to get the steak. I will be looking for another Earls near me, I think there is one in Boston."
ChIJQY_nP9I0K4gRj0Fo9reXGQ4,5,"Great food and drinks. Our server was fantastic. She warned me that something I'd ordered was really spicy, allowing me to decide if i still wanted it. 

For fellow introverts, it's really loud and people-y here, but well worth visiting. The patio is comfortable and lovely."
ChIJQY_nP9I0K4gRj0Fo9reXGQ4,5,We enjoyed Earl's during our stay in Toronto. The atmosphere is great and they serve a full menu until late. We had the spinach dip and some other small plates to share. Everything was good and the menu is varied. We really appreciated the many plant-based options. We went back a second time for later night drinks and had a similar positive experience. Service is good. This was a great place to have so close to our hotel.
ChIJQY_nP9I0K4gRj0Fo9reXGQ4,5,One of the best restaurants in this area.  Really nice atmosphere.  The food was great.  Prices were very reasonable.  Staff were very friendly.  Great dining experience overall.
