latitude,longitude
51.48679,-0.22184
51.48681,-0.22146
51.44309,-0.33917
51.4159,-0.19151
51.41192,-0.21383
51.51213,-0.17256
51.53029,-0.21872
51.56152,-0.20537
51.48918,-0.20897
51.54899,-0.06681
51.473,-0.16082
51.41151,-0.21619
51.43601,-0.11744
51.46321,-0.11064
51.65748,-0.20634
51.56557,-0.1024
51.59038,-0.16641
51.55581,-0.07931
51.57081,-0.13079
51.59046,-0.10648
51.47338,-0.05555
51.58061,-0.11232
51.52559,-0.0773
51.55005,-0.09925
51.4203,-0.20603
51.51367,-0.06004
51.53066,-0.11916
51.42802,-0.10818
51.56661,-0.06734
51.54833,-0.07359
51.53725,-0.21998
51.55412,-0.29941
51.50612,-0.23107
51.59498,-0.08157
51.52626,-0.08067
51.45591,-0.05183
51.58133,-0.03303
51.55778,-0.05576
51.496,-0.20455
51.53121,-0.22703
51.54993,-0.09226
51.39356,0.108
51.42498,-0.10087
51.52601,-0.19362
51.56965,-0.11588
51.54844,0.01432
51.45853,-0.18483
51.50394,-0.06389
51.49499,-0.06886
51.52501,-0.19711
51.51426,-0.17756
51.49456,-0.26697
51.48876,-0.10294
51.57616,-0.1384
51.48521,-0.18637
51.52624,-0.01717
51.5497,-0.0416
51.54171,-0.15849
51.49491,-0.17986
51.53209,-0.21711
51.51908,-0.31878
51.54647,-0.09251
51.46299,-0.1645
51.48597,-0.19785
51.42533,-0.10033
51.44121,-0.13561
51.3648,-0.06092
51.39374,-0.21901
51.46118,-0.2403
51.47767,-0.09022
51.50794,-0.23172
51.42463,-0.21682
51.54097,-0.09766
51.44227,-0.20506
51.50578,-0.23058
51.46211,0.00559
51.52964,-0.06991
51.52126,-0.16833
51.48906,-0.13689
51.54279,-0.15257
51.54154,-0.15138
51.50318,-0.22907
51.54687,-0.05738
51.54112,-0.0577
51.52098,0.03225
51.53748,0.03659
51.55252,-0.16122
51.49207,-0.1206
51.45762,-0.1984
51.54455,-0.07152
51.50037,-0.21204
51.47091,-0.20727
51.51496,-0.06621
51.51801,-0.21093
51.58064,-0.09361
51.42231,-0.20309
51.49711,-0.01369
51.52265,-0.19075
51.40393,-0.07936
51.5522,-0.1794
51.47329,-0.11542
51.56034,-0.11471
51.5546,-0.04869
51.487,-0.22292
51.50205,-0.21763
51.54854,-0.0741
51.49961,-0.10797
51.572,-0.11364
51.55325,-0.0671
51.48514,-0.17806
51.52792,-0.10576
51.54636,-0.14856
51.49514,-0.11266
51.5197,-0.1215
51.46216,-0.11217
51.51957,0.02058
51.55248,-0.07872
51.52707,-0.05675
51.50816,-0.23181
51.53437,-0.08978
51.53426,-0.22922
51.55563,-0.04897
51.54713,-0.14161
51.46865,-0.16699
51.51689,-0.07642
51.48693,-0.09386
51.56272,-0.06624
51.54873,-0.07131
51.48073,-0.1122
51.5502,-0.20621
51.46168,-0.16812
51.58372,-0.07662
51.51362,-0.20679
51.54886,-0.20694
51.47275,-0.09558
51.48722,-0.10547
51.56273,-0.126
51.53013,-0.18562
51.56296,-0.07358
51.48813,-0.07228
51.52829,-0.09057
51.53714,-0.06064
51.58082,-0.19601
51.56377,-0.07625
51.46254,-0.1571
51.54243,-0.1322
51.51941,-0.07837
51.56301,-0.07581
51.511,-0.20208
51.48934,-0.04994
51.53376,-0.14092
51.53597,-0.08533
51.49306,-0.1167
51.52528,-0.01166
51.46696,-0.19629
51.46638,-0.19642
51.48505,-0.11813
51.53383,-0.05193
51.48898,-0.06036
51.54935,-0.0628
51.46867,-0.18832
51.5324,-0.06151
51.48647,-0.22159
51.48261,-0.19332
51.46097,-0.03437
51.55916,-0.10292
51.46781,-0.0135
51.42278,-0.22054
51.4934,-0.09211
51.56949,-0.05445
51.46435,-0.02076
51.44798,-0.129
51.53737,-0.00696
51.52462,-0.11673
51.51729,-0.17966
51.55216,-0.07227
51.51618,-0.05052
51.46832,-0.094
51.50758,-0.23764
51.49238,-0.18086
51.52772,-0.02059
51.57724,-0.11403
51.45599,-0.24039
51.46678,-0.16121
51.5565,-0.11733
51.56077,-0.06006
51.47035,-0.01478
51.51811,-0.24766
51.56724,-0.07036
51.52952,-0.07646
51.56495,-0.06848
51.59661,-0.07435
51.53576,-0.06043
51.51499,0.02911
51.53437,-0.13512
51.58904,-0.01649
51.51169,-0.20135
51.56611,-0.05254
51.46234,-0.05839
51.55309,-0.21533
51.49787,-0.18428
51.45026,-0.11503
51.5492,-0.15099
51.52848,-0.03614
51.52491,-0.17191
51.53662,-0.18789
51.59474,-0.07972
51.49749,-0.07791
51.50035,-0.15788
51.60864,-0.26482
51.5271,-0.19815
51.57413,-0.08129
51.56535,-0.12651
51.54188,-0.06284
51.47345,-0.04268
51.54923,0.0357
51.54297,-0.05686
51.52585,-0.02911
51.62663,-0.11637
51.58386,-0.0031
51.42314,-0.18754
51.56106,-0.11612
51.54121,-0.07777
51.55222,-0.07774
51.54654,-0.22849
51.61228,-0.24323
51.48725,-0.1193
51.57404,-0.15037
51.49948,-0.22124
51.44353,-0.39847
51.39754,-0.23351
51.51534,-0.2221
51.5521,-0.07389
51.5615,-0.11693
51.52284,-0.17654
51.54961,-0.10465
51.60228,-0.13036
51.45182,-0.1163
51.52166,-0.11798
51.47888,-0.12249
51.55309,-0.19876
51.51973,-0.07108
51.51907,-0.0713
51.44136,-0.21377
51.49727,-0.09571
51.45223,-0.04373
51.55435,-0.12839
51.59805,-0.14636
51.4867,-0.13396
51.56301,-0.01955
51.52233,-0.1419
51.54678,-0.05737
51.53022,-0.06714
51.58451,-0.20287
51.54326,-0.15746
51.49227,-0.16844
51.54288,-0.04539
51.484,-0.11023
51.63458,-0.12859
51.56497,-0.01972
51.51491,-0.1942
51.56535,-0.14176
51.39414,-0.0993
51.47002,-0.21163
51.50898,-0.12441
51.47005,-0.09475
51.41879,-0.08676
51.52382,-0.19122
51.53656,-0.20585
51.51467,-0.01403
51.51679,-0.15464
51.55543,-0.21838
51.56274,-0.04774
51.51752,-0.07955
51.49417,-0.24728
51.48897,-0.2066
51.52095,-0.05474
51.44717,-0.12133
51.44794,-0.10331
51.56578,-0.09684
51.47154,-0.13201
51.48873,-0.20635
51.51251,-0.12791
51.48898,-0.20747
51.54406,-0.13305
51.48907,-0.2058
51.58824,-0.14561
51.48891,-0.20745
51.48878,-0.2064
51.48913,-0.20588
51.49029,-0.20751
51.48982,-0.20771
51.48883,-0.20775
51.4879,-0.20616
51.48706,-0.20759
51.48873,-0.20791
51.51182,-0.03475
51.58351,-0.06408
51.53604,-0.08878
51.41424,-0.01389
51.55717,-0.04732
51.52157,-0.22468
51.45813,-0.3051
51.54457,-0.07386
51.50712,-0.33666
51.53358,-0.06373
51.44667,-0.12619
51.48973,-0.21227
51.43646,-0.03344
51.42629,-0.1253
51.52431,-0.20355
51.59541,-0.16532
51.49168,-0.1102
51.53622,-0.11771
51.5497,-0.03723
51.53992,-0.10345
51.50971,-0.3159
51.52612,-0.0728
51.52107,-0.16422
51.53619,-0.18412
51.52869,-0.11488
51.44609,-0.40417
51.54254,-0.15417
51.54341,-0.17238
51.54875,-0.22731
51.42919,-0.09632
51.50851,-0.10081
51.38267,-0.19547
51.42534,-0.09634
51.5185,-0.03824
51.52354,-0.0586
51.51467,-0.17948
51.53019,-0.13578
51.55051,-0.15146
51.52656,-0.11635
51.55274,-0.13525
51.55122,-0.03475
51.45922,-0.16027
51.54523,0.16253
51.45996,-0.20738
51.54636,-0.12626
51.56141,-0.07304
51.54561,-0.09477
51.52536,-0.18883
51.50069,-0.05946
51.53657,-0.0439
51.46534,-0.1596
51.47538,-0.15689
51.52813,-0.09018
51.53016,-0.0938
51.50244,-0.21885
51.5777,0.11959
51.53181,-0.21538
51.56321,-0.09461
51.5019,-0.10771
51.54022,-0.05943
51.55144,-0.13031
51.41331,-0.21285
51.52727,-0.04742
51.56133,-0.13718
51.51237,-0.13439
51.53543,-0.03854
51.52878,-0.13927
51.56526,-0.15374
51.52703,-0.07811
51.52092,-0.11706
51.53124,-0.19917
51.48259,-0.1097
51.51585,-0.17821
51.47464,-0.18278
51.5591,-0.05292
51.49087,-0.2156
51.52213,-0.20916
51.50693,-0.23275
51.55411,-0.29495
51.55974,-0.05393
51.52515,-0.09885
51.46594,-0.11866
51.56822,-0.10607
51.62433,-0.06498
51.56609,-0.05094
51.59556,-0.19829
51.34093,-0.11145
51.52222,-0.22043
51.51795,-0.12866
51.65561,-0.2082
51.54355,-0.08872
51.50505,-0.20851
51.52343,-0.15852
51.46407,-0.10035
51.50938,-0.13247
51.52501,-0.16014
51.54638,-0.00555
51.53605,-0.09156
51.59479,-0.03929
51.53685,-0.18279
51.53226,-0.09436
51.44079,-0.22062
51.4778,-0.06787
51.54201,-0.10444
51.54378,-0.20707
51.52242,-0.05275
51.51533,-0.13355
51.55221,-0.18285
51.51463,-0.02707
51.5956,-0.31939
51.49924,-0.08351
51.56343,-0.00175
51.55555,-0.11225
51.54013,-0.07003
51.53295,-0.0738
51.5212,-0.21091
51.54623,-0.1102
51.4915,-0.06658
51.58373,-0.11525
51.51588,-0.20368
51.41016,0.00482
51.53251,-0.2463
51.55106,-0.1822
51.57569,-0.1412
51.57647,-0.14303
51.57449,-0.09576
51.47512,-0.28586
51.52598,-0.02555
51.53851,-0.08509
51.51889,-0.0489
51.46352,-0.13561
51.51803,-0.07013
51.51401,-0.17522
51.47187,-0.08377
51.52637,-0.11841
51.44638,-0.18387
51.53819,-0.08262
51.54647,-0.11099
51.59154,-0.2244
51.52744,-0.19356
51.54588,-0.04997
51.51907,-0.06747
51.47406,-0.01936
51.55418,-0.08506
51.50283,-0.22395
51.5005,-0.19852
51.51208,-0.14514
51.5614,-0.29911
51.53015,-0.08104
51.51581,0.0679
51.53442,-0.22896
51.50426,-0.21864
51.48985,-0.13435
51.47541,-0.1682
51.45617,-0.05224
51.52509,-0.08284
51.56982,-0.14149
51.55097,-0.03969
51.47093,-0.01415
51.49032,-0.01829
51.53778,-0.05424
51.49236,-0.11408
51.50528,-0.19491
51.51893,-0.13319
51.52503,-0.07655
51.44883,-0.33872
51.51955,-0.13393
51.49783,-0.20477
51.4921,-0.15645
51.52539,-0.07306
51.45458,-0.29725
51.57674,-0.1987
51.47054,-0.0353
51.47199,-0.07475
51.53695,-0.10562
51.47866,-0.16888
51.43849,-0.10169
51.5254,-0.08448
51.41403,-0.01471
51.41431,-0.01374
51.55348,-0.08849
51.54795,-0.11755
51.54674,-0.19979
51.56841,-0.11794
51.49008,-0.07826
51.49882,-0.11029
51.41328,-0.30401
51.51782,-0.09893
51.53103,-0.07467
51.44801,-0.1211
51.51888,-0.07951
51.48429,-0.39533
51.53045,-0.07047
51.52729,-0.05845
51.45898,-0.29526
51.54251,-0.15951
51.52167,-0.15641
51.53922,-0.08424
51.47866,-0.10352
51.4933,-0.20492
51.5489,-0.05514
51.46766,-0.17256
51.51073,-0.01265
51.51941,-0.21075
51.44171,-0.20561
51.5121,-0.18509
51.5758,-0.12527
51.52347,-0.07082
51.531,-0.05329
51.53068,-0.0409
51.52706,-0.11099
51.55162,-0.15969
51.39863,-0.19921
51.47986,-0.04704
51.48451,-0.19473
51.51701,-0.18062
51.44396,-0.15771
51.41829,-0.1984
51.52757,-0.03236
51.48958,-0.19779
51.52422,-0.10872
51.46002,-0.13919
51.47052,-0.13939
51.51517,-0.02354
51.54075,-0.19927
51.39923,-0.18013
51.49662,-0.09658
51.5777,-0.08981
51.33119,-0.10607
51.46606,-0.08713
51.56061,-0.07936
51.5364,-0.14368
51.54505,-0.07421
51.543,-0.0863
51.53101,0.00632
51.53281,0.00701
51.51929,-0.0487
51.45935,-0.12564
51.4869,-0.09513
51.50345,-0.25067
51.54905,-0.07972
51.55456,-0.07384
51.5286,-0.21722
51.55194,-0.10557
51.55615,-0.12941
51.47516,-0.12338
51.54478,-0.18553
51.52161,-0.2112
51.51539,-0.16045
51.60608,-0.24899
51.50945,-0.14815
51.58609,-0.09008
51.56499,-0.11331
51.48952,-0.129
51.60643,-0.08875
51.52282,-0.16027
51.50928,-0.14756
51.51971,-0.17991
51.54865,-0.19089
51.49063,-0.23108
51.5402,-0.22622
51.52612,-0.18763
51.48295,-0.18543
51.50079,-0.09505
51.53694,-0.18328
51.42816,-0.09117
51.55064,-0.0881
51.44799,-0.16215
51.54954,-0.06755
51.62641,-0.00283
51.50096,-0.21163
51.4037,0.09791
51.41285,-0.08327
51.53413,-0.36411
51.47756,-0.12405
51.53164,-0.05846
51.44133,-0.14658
51.49766,-0.08038
51.48063,-0.08007
51.54594,-0.06527
51.41132,-0.21231
51.48694,-0.18755
51.47326,-0.19077
51.54478,0.00104
51.53804,-0.14018
51.48882,-0.07261
51.55509,-0.07233
51.48449,-0.19003
51.5264,-0.19092
51.46049,-0.19858
51.5244,-0.07062
51.55999,-0.05332
51.55913,-0.14755
51.51846,-0.06215
51.49897,-0.17043
51.54309,-0.07935
51.49267,-0.24175
51.52495,-0.1883
51.51869,-0.14003
51.52431,-0.09716
51.55735,-0.05653
51.47646,-0.11607
51.54156,-0.08479
51.48478,-0.21062
51.5318,-0.03283
51.51571,-0.19987
51.4045,-0.29676
51.466,-0.15183
51.36486,-0.21304
51.55383,0.02584
51.44513,-0.12913
51.42826,-0.19031
51.55233,-0.10741
51.45287,-0.12966
51.54838,-0.18025
51.45848,-0.21106
51.56409,-0.08226
51.52207,-0.20888
51.51601,-0.0738
51.54262,-0.05705
51.55153,0.01666
51.47145,-0.10762
51.53358,-0.02816
51.55569,-0.0818
51.59032,0.03108
51.49342,-0.19628
51.52889,-0.19258
51.57979,-0.03977
51.47967,-0.19691
51.51063,-0.07417
51.58867,-0.10668
51.4197,-0.21037
51.41917,-0.2082
51.4751,-0.06845
51.49564,-0.10039
51.50014,-0.07233
51.52565,-0.10954
51.57977,-0.12073
51.52064,-0.06517
51.53778,-0.22311
51.45468,-0.11195
51.47259,-0.1825
51.53986,-0.13786
51.53546,-0.06677
51.42677,-0.12622
51.55905,-0.08631
51.48401,0.09734
51.43281,0.05449
51.48815,-0.11763
51.551,-0.05892
51.51323,-0.10741
51.53201,-0.02479
51.53002,-0.06817
51.51252,-0.19784
51.6079,-0.12095
51.44844,-0.14802
51.5325,-0.08041
51.47856,-0.20798
51.62652,-0.09166
51.55451,-0.1092
51.52298,-0.08797
51.5377,-0.07933
51.47492,-0.10397
51.46357,-0.11118
51.51722,-0.22807
51.52035,-0.06595
51.52992,-0.05581
51.49154,-0.14143
51.51052,-0.19713
51.53019,-0.08472
51.46768,-0.07341
51.52814,-0.18196
51.56896,-0.12342
51.47441,-0.09829
51.4532,-0.00171
51.54304,-0.07652
51.52384,-0.22116
51.45812,-0.00387
51.42988,-0.03443
51.5132,-0.02301
51.44556,-0.11208
51.5497,-0.05175
51.54812,-0.13353
51.51035,-0.2323
51.46669,-0.15823
51.5339,-0.1303
51.4623,-0.11315
51.4074,-0.12263
51.50351,-0.21371
51.47762,-0.02701
51.54419,-0.16479
51.48953,-0.0538
51.54023,-0.09164
51.55581,-0.08065
51.58855,-0.33798
51.5878,-0.33762
51.58708,-0.33643
51.50801,-0.29938
51.57324,-0.12894
51.53989,-0.13177
51.44465,-0.1093
51.5412,-0.05527
51.53362,-0.22866
51.53609,-0.08311
51.41501,-0.09746
51.4737,-0.11535
51.54128,-0.07276
51.45251,-0.1869
51.47917,-0.1666
51.47981,-0.16708
51.5537,-0.16328
51.41142,-0.14563
51.52837,-0.20269
51.52985,-0.20299
51.39001,-0.30409
51.50944,-0.23837
51.45477,-0.06378
51.56072,-0.14725
51.54843,-0.11647
51.46794,-0.05695
51.51863,-0.06112
51.50675,-0.13113
51.53214,-0.02412
51.5055,-0.2613
51.50944,-0.01116
51.49207,-0.17108
51.47727,-0.11576
51.52663,-0.0924
51.56462,-0.0847
51.59023,-0.09717
51.51357,-0.14745
51.54592,-0.18909
51.4561,-0.19479
51.54317,-0.15444
51.52216,-0.33937
51.54044,-0.18875
51.54599,-0.09999
51.49251,-0.18855
51.44041,-0.05938
51.53969,-0.07275
51.58532,-0.07341
51.50232,-0.26854
51.49088,-0.21146
51.51273,-0.06809
51.43769,-0.12598
51.52462,-0.18853
51.47441,-0.01507
51.48508,-0.21684
51.48472,-0.21662
51.47494,-0.10946
51.51113,-0.18811
51.46941,-0.06857
51.51429,-0.18755
51.46848,-0.13474
51.54317,-0.11431
51.55298,-0.1403
51.46054,-0.17368
51.50214,-0.07622
51.42186,-0.10529
51.50161,-0.23302
51.49331,-0.26793
51.48763,-0.22162
51.4485,-0.23917
51.48592,-0.16802
51.44106,0.01474
51.55565,-0.05699
51.50661,-0.02115
51.49512,-0.24087
51.5112,-0.03868
51.53878,-0.08267
51.52972,-0.05189
51.4223,-0.17541
51.47121,-0.10554
51.51742,-0.05003
51.54538,-0.05501
51.45727,-0.10766
51.52844,-0.19549
51.54333,-0.25132
51.54144,-0.08043
51.51582,-0.20959
51.53373,-0.22138
51.51819,-0.13944
51.51779,-0.2014
51.40847,-0.18423
51.51182,-0.0571
51.445,-0.10529
51.43051,-0.03584
51.49939,-0.10916
51.45351,-0.11236
51.49195,-0.11263
51.50943,-0.02229
51.51263,-0.05597
51.44264,-0.22235
51.39698,-0.30382
51.47096,-0.02258
51.4944,-0.1944
51.51922,-0.22587
51.54204,-0.0956
51.54494,-0.07435
51.38705,-0.08821
51.56051,-0.07312
51.51868,-0.15164
51.44809,0.03471
51.47243,-0.15478
51.50182,0.03683
51.4898,-0.20951
51.42441,-0.20035
51.41635,-0.14988
51.54922,-0.1243
51.53702,-0.20883
51.49037,-0.08496
51.55174,-0.03965
51.55655,-0.17799
51.4735,-0.28784
51.489,-0.28537
51.57045,-0.11498
51.44372,-0.1307
51.45059,-0.31548
51.4857,-0.11952
51.56298,-0.09815
51.48955,-0.20914
51.41325,-0.20256
51.47944,-0.19378
51.51097,-0.18386
51.51185,-0.05613
51.44154,-0.41462
51.4803,-0.20184
51.51888,-0.16451
51.55405,-0.05741
51.56441,-0.0817
51.4731,-0.19126
51.4902,-0.25604
51.55967,-0.07591
51.52852,-0.07854
51.53208,-0.06415
51.51755,-0.18162
51.55108,-0.11319
51.53316,-0.04375
51.5128,-0.1362
51.48876,-0.10016
51.48977,-0.19415
51.49471,-0.09189
51.52146,-0.1414
51.47717,-0.09647
51.51655,-0.18955
51.55887,-0.07483
51.51583,-0.06928
51.49127,-0.16857
51.49814,-0.22684
51.46461,-0.13336
51.51956,-0.21363
51.51003,0.02026
51.47241,-0.23941
51.47445,-0.23862
51.59561,-0.08153
51.53299,-0.03012
51.43172,-0.07349
51.49255,-0.08313
51.53024,0.0063
51.46254,-0.17749
51.47142,-0.02097
51.54227,-0.09145
51.57625,-0.09283
51.47129,0.06324
51.46058,-0.10929
51.47248,-0.20466
51.44657,-0.04962
51.55209,-0.10875
51.50935,-0.19699
51.5581,-0.14811
51.50932,-0.14826
51.51633,-0.02278
51.53356,-0.07611
51.44221,-0.14354
51.53644,-0.13583
51.4842,-0.22329
51.569,-0.09752
51.5579,-0.09231
51.6041,-0.14533
51.5138,-0.12503
51.50562,-0.19198
51.49292,-0.19546
51.46613,-0.13061
51.4449,-0.13941
51.53029,-0.18684
51.41443,-0.20414
51.54711,-0.03817
51.61218,-0.11208
51.49845,-0.01981
51.41404,-0.28607
51.53135,-0.12221
51.56824,-0.06937
51.55672,-0.08617
51.53608,-0.07762
51.52298,-0.09412
51.47807,-0.10703
51.48917,-0.27104
51.45948,-0.29889
51.55002,-0.09047
51.61042,-0.13254
51.60621,-0.12984
51.41411,-0.29591
51.51485,0.01956
51.41027,-0.21218
51.50861,-0.06152
51.48692,-0.21571
51.4787,-0.19821
51.53462,-0.18147
51.52943,-0.08651
51.51201,-0.02761
51.39113,-0.2026
51.51538,-0.12763
51.46008,-0.03629
51.56294,-0.12689
51.41611,-0.11362
51.40275,-0.21031
51.53459,-0.17048
51.4784,-0.10846
51.45941,-0.21381
51.46047,-0.13736
51.49488,-0.23091
51.51717,-0.07525
51.44211,-0.11076
51.46507,-0.32565
51.44893,-0.07179
51.44266,-0.00473
51.58087,0.17602
51.46825,-0.22087
51.57594,-0.02087
51.5308,-0.0614
51.44135,-0.05636
51.51528,-0.14195
51.5011,-0.07533
51.55458,-0.16398
51.42824,-0.09064
51.4684,-0.29064
51.56749,-0.11432
51.46852,0.0468
51.58428,-0.08744
51.50373,-0.27908
51.58791,-0.03737
51.50073,-0.01959
51.52635,-0.12514
51.49277,0.0788
51.4561,-0.19567
51.56471,-0.14017
51.53515,-0.08959
51.49356,-0.08196
51.55996,-0.1258
51.45927,-0.10989
51.53351,-0.00978
51.5649,-0.12931
51.49418,-0.00711
51.55479,-0.13753
51.59196,-0.25675
51.4708,-0.08115
51.50034,-0.26971
51.47759,-0.19297
51.51908,-0.22329
51.46231,-0.13047
51.52821,-0.04989
51.53771,-0.08541
51.51495,-0.13591
51.46338,-0.14015
51.52302,-0.15937
51.50591,-0.23735
51.49032,-0.19835
51.53332,-0.13087
51.54824,-0.06985
51.55194,0.13223
51.50687,-0.10821
51.51041,-0.05679
51.52957,-0.05021
51.46176,-0.1748
51.53452,-0.05302
51.56016,-0.05846
51.50897,-0.24807
51.52453,-0.10298
51.44119,-0.16531
51.63152,-0.15137
51.54935,-0.06318
51.50561,-0.22368
51.4791,-0.12312
51.51951,-0.29967
51.53087,-0.20452
51.47878,-0.0519
51.58769,-0.18676
51.50375,-0.23216
51.39409,-0.10116
51.50639,-0.2249
51.47657,-0.09757
51.48657,-0.17308
51.44728,-0.34211
51.49907,-0.04534
51.31544,-0.13745
51.53045,-0.20234
51.49381,-0.24054
51.54149,-0.08728
51.48628,0.14515
51.52478,-0.47895
51.5141,-0.17827
51.51459,-0.07073
51.54806,-0.08101
51.561,-0.1991
51.50047,-0.09415
51.50284,-0.08538
51.47977,-0.18934
51.55871,-0.06756
51.45336,-0.13868
51.52908,-0.10857
51.47318,-0.02035
51.52957,-0.12358
51.48175,-0.12438
51.42597,-0.05229
51.53487,-0.13932
51.56425,-0.11755
51.47469,-0.28732
51.54366,-0.07395
51.48618,0.0019
51.4654,-0.10977
51.49107,-0.17338
51.53614,-0.11528
51.4088,-0.12025
51.45891,-0.22407
51.43145,-0.04445
51.54823,-0.1312
51.54817,-0.13073
51.54258,-0.13156
51.50116,-0.05051
51.54074,-0.02195
51.48808,-0.14008
51.57292,-0.20404
51.58359,-0.01505
51.53062,-0.1169
51.53543,-0.18904
51.5294,-0.11789
51.4904,-0.19588
51.49964,-0.08489
51.49971,-0.24176
51.52559,-0.0433
51.49199,-0.04609
51.41843,-0.06224
51.49991,-0.2031
51.53325,-0.23149
51.53376,-0.20581
51.59465,-0.06995
51.51099,-0.01009
51.51676,-0.25885
51.52052,-0.04769
51.4188,-0.07526
51.55555,-0.16312
51.57914,-0.02713
51.35247,-0.14261
51.53854,-0.07832
51.56387,-0.13837
51.56548,-0.13882
51.54434,-0.13716
51.52931,-0.02616
51.50094,-0.03692
51.56141,-0.07343
51.4557,-0.11708
51.515,-0.20532
51.48431,0.0015
51.52711,-0.08947
51.45634,-0.12753
51.55726,-0.04163
51.55747,-0.07972
51.54951,-0.0712
51.54453,-0.17782
51.42456,-0.05748
51.53436,-0.06484
51.45124,-0.17039
51.5866,-0.0775
51.58977,-0.09604
51.51152,-0.10164
51.44219,-0.06773
51.52859,-0.14444
51.44234,-0.11041
51.59368,-0.08041
51.47096,-0.20603
51.52946,-0.06873
51.51853,-0.06293
51.54075,-0.3572
51.48361,-0.38017
51.59975,-0.13908
51.56711,-0.11515
51.55169,-0.0411
51.53809,-0.05548
51.49786,-0.21307
51.51259,-0.0681
51.47563,-0.20632
51.34203,-0.13016
51.45437,-0.12405
51.44833,-0.20069
51.56756,0.01563
51.47991,-0.12021
51.45683,-0.1895
51.48883,-0.25216
51.55615,-0.10628
51.54074,-0.09435
51.56006,-0.19711
51.47414,-0.0159
51.67187,-0.03695
51.53583,-0.02185
51.495,-0.03829
51.58025,-0.00663
51.52754,-0.11151
51.44385,-0.3549
51.57337,0.08982
51.49923,-0.06812
51.52786,-0.06023
51.52451,-0.09667
51.51658,-0.19663
51.56499,-0.09035
51.49506,-0.07452
51.44239,-0.12696
51.5264,-0.12294
51.48587,-0.10372
51.5208,-0.21174
51.51906,-0.04149
51.54163,-0.11689
51.56115,-0.10402
51.5661,-0.10325
51.49895,-0.11261
51.51967,-0.14104
51.45932,-0.09521
51.51831,-0.18659
51.45027,-0.08618
