name,id,phone,reservations,price_range,review,rating,y_phone_key,g_phone_key,y_id_no,y_name,y_rating,y_review,y_price_range,y_reservations,y_category,g_place_id,g_name,g_rating,lat,lng,g_price_range,composite_score
Byblos Restaurant,16761545,2126870808,0,4,14,3.4,12126870808,%2B12126870808,t0DMoQI5uB0hcjmAU8gbyQ,Byblos Restaurant,4,210,$$,0,Mediterranean,ChIJmReADARZwokRnHsfwU7OPFY,Byblos,4.2,40.7442734,-73.9857812,2,3.803278689
Yatenga,16784865,2126900699,0,4,9,3.5,12126900699,%2B12126900699,DEHWHskp2gSAkfdylc4SNA,Yatenga French Bistro & Bar,4,251,$$,0,French,ChIJLS3UZHH2wokRAGlJECm9GeY,Yatenga,4.3,40.814223,-73.9440689,2,3.868852459
Scarpetta,16781949,2126910555,0,4,187,4.4,12126910555,%2B12126910555,raqwXUBlnc0e8c7CYmxEJQ,Scarpetta,4,1821,$$$,0,Italian,ChIJt8W7n79ZwokRsyXs3QDbE3o,Scarpetta,4.5,40.7444392,-73.9857838,3,4.229508197
Palma,16774469,2126912223,0,4,63,4.1,12126912223,%2B12126912223,6Z5OWpaeGGazJHR4LfThsw,Palma,4,679,$$$,0,Italian,ChIJw_xat5NZwokRpW-BtDpdsPs,Palma,4.6,40.7312567,-74.0023689,3,4.163934426
A Salt & Battery Fish & Chips,16758912,2126912713,0,2,215,4.5,12126912713,%2B12126912713,a2DgSBzPml-ewaEz_J4Ezg,A Salt & Battery,3.5,771,$$,0,Fish & Chips,ChIJeUdFIr5ZwokRqSz0MyKFBVg,A Salt & Battery,4.3,40.7384022,-74.0019757,2,4.032786885
The Doughnut Project,18232263,2126915000,0,1,13,3.4,12126915000,%2B12126915000,c6UUcUTbwbk0kOpF6jVOJQ,The Doughnut Project,4,425,$,0,Donuts,ChIJjbvjqZNZwokRRXxpMTUx0uc,The Doughnut Project,4.6,40.7311971,-74.0035553,1,3.93442623
Pearl Oyster Bar,16774865,2126918211,0,4,191,4.5,12126918211,%2B12126918211,6dSiCqC9x51PZRMOvdQTpA,Pearl Oyster Bar,4,812,$$$,0,Seafood,ChIJeURNxpNZwokR36cIqNnQa_s,Pearl Oyster Bar,4.6,40.7313201,-74.0019104,3,4.295081967
Extra Virgin,16765699,2126919359,0,4,166,4.3,12126919359,%2B12126919359,KpBfFpjzsGvvqAzCasVW0g,Extra Virgin,3.5,1218,$$,0,Seafood,ChIJN03iU5RZwokRN5Wy8Ox2YeA,Extra Virgin,4.2,40.7354027,-74.0031344,2,3.93442623
Kaffe 1668,16783783,2126933750,0,2,43,4.2,12126933750,%2B12126933750,uk34HIU-ILX2A-FRs1Or3g,Kaffe 1668 South,4,679,$$,0,Coffee & Tea,ChIJQYmJtx5awokR45_sopkXVNE,KAFFE 1668 SOUTH,4.3,40.7151373,-74.0110881,2,4.098360656
Capizzi,16785668,2126956900,0,4,76,4.2,12126956900,%2B12126956900,06tnwnEQM2j9A6dC3HC_TQ,Capizzi,4.5,759,$$,0,Pizza,ChIJURgSuVJYwokRyUTyhXB9K4c,Capizzi,4.5,40.7574414,-73.9936265,2,4.327868852
Empanada Mama - Hells Kitchen,16765443,2126989008,0,3,180,4.5,12126989008,%2B12126989008,LvzN8TrUGJRj_UkJV0cAtQ,Empanada Mama - Hells Kitchen,4,2282,$,0,Empanadas,ChIJsZiFN1dYwokRtB35FstjkA4,Empanada Mama,4.4,40.7643879,-73.9886498,2,4.229508197
Dos Caminos,16785284,2126992400,0,4,93,4.2,12126992400,%2B12126992400,_WdWiUMiqDmOEm50MEs3QA,Vento Trattoria,3.5,122,$$,0,Italian,ChIJGy8Umr9ZwokRVas9YjRxMfo,Dos Caminos,4,40.7404331,-74.0054753,2,3.836065574
Troy,18910454,2126992410,0,1,0,0,12126992410,%2B12126992410,#NAME?,675 Bar,3.5,458,$$,0,Lounges,ChIJGy8Umr9ZwokRKBnSWIWvZrE,Troy,3.9,40.7403115,-74.0055189,2,2.426229508
Sushi Damo,16778866,2127078609,0,4,55,3.9,12127078609,%2B12127078609,J85NKgA4tOgBAoqxu0vBNw,Sushi Damo,3.5,249,$$,0,Japanese,ChIJAfRmj1hYwokRxF8_-8B9_dU,Sushi Damo,4,40.7677324,-73.9836128,2,3.737704918
Café Frida,16761708,2127122929,0,4,116,4.1,12127122929,%2B12127122929,8WSRmH4rsSRJN1jN0qmT_A,Café Frida,3.5,642,$$,0,Mexican,ChIJiTCQ2o5YwokR6NkC_G0D7dA,Café Frida,4.1,40.780974,-73.976465,2,3.836065574
Taboon,16779072,2127130271,0,4,80,4.1,12127130271,%2B12127130271,XK8DnTYgZGoZKuihH4_cpg,Taboon,4,617,$$$,0,Middle Eastern,ChIJhUtcnVBYwokRkHJaZZsDHFk,Taboon,4.5,40.7661805,-73.9909847,3,4.131147541
Francesco Pizzeria & Italian,16766219,2127210066,0,3,64,4,12127210066,%2B12127210066,3vuc7Gz95kY83gzxq1wnxA,Francesco's Pizzeria,3.5,216,$,0,Pizza,ChIJAxR92opYwokR58ToOJcEkyk,Francesco's Pizza,4.1,40.775197,-73.980691,2,3.803278689
Saravanaa Bhavan,16786550,2127217755,0,3,68,4,12127217755,%2B12127217755,5faOK0osoS-zdEwT21S-Cg,Saravanaa Bhavan,3,305,$$,0,Indian,ChIJqRPppYhYwokR1b3Al-cGgi0,Saravanaa Bhavan,3.9,40.7835823,-73.9777534,2,3.573770492
Lechonera El Barrio,16786202,2127221344,0,1,3,3,12127221344,%2B12127221344,FsyEN6IBkkE9wZiOCGcO8A,Lechonera El Barrio,3.5,68,$,0,Latin American,ChIJd5roowL2wokR_c9z3pvcG80,El Barrio Lechonera,3.9,40.7897568,-73.946616,0,3.409836066
Rao's,16776070,2127226709,0,4,40,3.9,12127226709,%2B12127226709,zo4JHfD2nWPUiqgsgDOaHQ,Rao's,4.5,140,$$$$,0,Italian,ChIJs21Av_31wokRz_hcbeRuZ0E,Rao's,4.4,40.793977,-73.9342599,3,4.196721311
ABV Wine Bar,16787809,2127228959,0,4,16,3.5,12127228959,%2B12127228959,nrgwTqpNc5S1p7ckLv1KWw,The Rochard,3.5,81,$$,0,Beer Bar,ChIJR2OHWKZYwokRhjoGh8OmPyA,The Rochard NYC,4.3,40.786764,-73.950646,2,3.704918033
Barney Greengrass,16760210,2127244707,0,3,119,4.4,12127244707,%2B12127244707,XKWvRI7WI4LotDLUboUUGA,Barney Greengrass,4,704,$$,0,Specialty Food,ChIJZ996e4RYwokR2kEubU7CVhA,Barney Greengrass,4.4,40.7879674,-73.9745726,2,4.196721311
Fish,16765974,2127272879,0,4,73,4,12127272879,%2B12127272879,RLJ5BUm89VySJWHHvmSzEQ,Fish,4,1411,$$,0,Seafood,ChIJNwA3EhlcwokRMAumG7XR6yk,Fish,4.4,40.7317092,-74.0034673,2,4.06557377
The Wild Son,18351603,2127277900,0,1,1,0,12127277900,%2B12127277900,N5UY113nNpeKdLPv0cbMjQ,The Wild Son,4.5,419,$$,0,American (New),ChIJB5m6RMBZwokRxQWveGALlwE,The Wild Son,4.6,40.7407489,-74.0083675,2,2.983606557
Ipanema Restaurant,16768410,2127305848,0,4,90,4.1,12127305848,%2B12127305848,#NAME?,Ipanema Restaurant,4,1267,$$,0,Brazilian,ChIJ5UVvUv5YwokRhZHp34AAMfc,Ipanema,4.3,40.7569558,-73.9806353,2,4.06557377
Red Lobster,16776156,2127306706,0,4,84,4.2,12127306706,%2B12127306706,lLssi1xJGFsNWps45I3ywg,Red Lobster,3,600,$$,delivery,Seafood,ChIJc4euylRYwokRnweuR3UzKYI,Red Lobster,4.1,40.755587,-73.98753,2,3.704918033
Dim Sum Go Go,16764322,2127320797,0,4,165,4.3,12127320797,%2B12127320797,lRSiXYB09Z5x1iINqQ7rHA,Dim Sum Go Go,3.5,752,$$,0,Dim Sum,ChIJBQwbiCZawokRak_8KefFP7M,Dim Sum Go Go,3.9,40.713231,-73.997722,2,3.836065574
La Casa Del Mofongo,16782918,2127401200,0,4,41,4,12127401200,%2B12127401200,lAsxDyhqz_-rncQYwE9JAg,La Casa Del Mofongo,3,407,$$,0,Latin American,ChIJH_3_XR70wokRk49y2KuyfBQ,La Casa Del Mofongo,4.1,40.8503954,-73.9334181,2,3.639344262
Le Cheile,16788311,2127403111,0,4,9,3.4,12127403111,%2B12127403111,hpzm2ZMMccvsm3etCxnJEw,Le Chéile,4,342,$$,0,Irish,ChIJpSkMPqH2wokRfy_b2yucueE,Le Chéile,4.4,40.8514952,-73.9399876,1,3.868852459
No. 1 Chinese Restaurant,16773814,2127403188,0,2,8,3.7,12127403188,%2B12127403188,bMAsaXIDMActYCYCw0HcCQ,No 1 Chinese Restaurant,3.5,115,$,0,Chinese,ChIJzdyTIqH2wokR0102TEfSIJs,No 1,3.9,40.8513775,-73.93949,1,3.639344262
The Little Owl,16771013,2127414695,0,4,308,4.5,12127414695,%2B12127414695,q1uIqB8PvyCCX8TajaRYBg,The Little Owl,4,1243,$$$,0,Desserts,ChIJTX6hP5NZwokR93muGu7l4X0,Little Owl,4.5,40.732398,-74.005318,3,4.262295082
Johnny's Bar,17763991,2127415279,0,2,2,0,12127415279,%2B12127415279,KMxoDwzlpa_PTw3AoGfq2w,Johnny's Bar,4,237,$,0,Dive Bars,ChIJJTHa9ZVZwokRTV6FCXczeIQ,Johnny's Bar,4.4,40.7379039,-74.0016944,1,2.754098361
Westville,16780876,2127417971,0,4,133,4.2,12127417971,%2B12127417971,55spA8dSOvKRme3ix-k7gg,Westville West,4,914,$$,0,American (Traditional),ChIJ4d_4j5RZwokRdzbjwe-QqxQ,Westville West,4.4,40.7339703,-74.0041357,2,4.131147541
Bombay's Indian Restaurant,16786857,2127422222,0,2,14,3.9,12127422222,%2B12127422222,Q7wFlNr4OFU0eCJXcOmopg,Bombay's Indian Restaurant,3.5,182,$$,0,Indian,ChIJVXHZahRawokR6m7aPPHj4Wc,Bombay's,4,40.703419,-74.011077,2,3.737704918
Mountain Bird,18071609,2127444422,0,4,3,0,12127444422,%2B12127444422,w9_CiZxuuZ3UQlyPZC69Ag,Mountain Bird,4.5,58,$$$,0,French,ChIJo1svRnn2wokR-QDFrhEQZBU,Mountain Bird,4.8,40.7938199,-73.9398521,2,3.049180328
Reserve Cut,16790465,2127470300,0,4,8,3.4,12127470300,%2B12127470300,D9nQb14gqhCAOaUUvJz3-Q,Reserve Cut,4,264,$$$$,0,Steakhouses,ChIJB3aptxZawokRjo4qFn2QeWA,Reserve Cut,4.6,40.7060375,-74.0117772,4,3.93442623
HARRY'S ITALIAN PIZZA BAR,16784337,2127470797,0,4,52,3.9,12127470797,%2B12127470797,DF7PV0DE9z0LM4ae6XYeYg,Harry's Italian,3.5,555,$$,0,Pizza,ChIJtfyA3hdawokRQ6bgjbSJN3o,Harry's Italian,4.2,40.707462,-74.0067869,2,3.803278689
Luke's Lobster,16788498,2127471700,0,3,29,3.9,12127471700,%2B12127471700,kxykwx5qTWBhlMh18MQ82Q,Luke's Lobster FiDi,4.5,1079,$$,0,Seafood,ChIJEdxJIBRawokRK4AqcCIkKbA,Luke's Lobster FiDi,4.3,40.704664,-74.01074,2,4.163934426
Manna's Soul Food Buffet & Salad Bar,16771667,2127499084,0,2,22,3.7,12127499084,%2B12127499084,g0Xj6-LnjP34zVpHTN9V7Q,Manna's Soul Food Restaurant,3.5,103,$$,0,Soul Food,ChIJbRTL22z2wokRJuAMcoUD3tk,Manna's,4.2,40.8111276,-73.9508293,2,3.737704918
Lavo,16785562,2127505588,0,4,85,4,12127505588,%2B12127505588,FCl5446Rovk1HRHoXpojdg,LAVO,3.5,980,$$$,0,Italian,ChIJU_26rfpYwokRztVYBLG1SdU,LAVO Italian Restaurant,4,40.7628936,-73.9714277,3,3.770491803
Sofrito,18060166,2127545999,0,4,1,0,12127545999,%2B12127545999,VmKebGmlSakDjjWu8Lqz7A,Sofrito,3.5,677,$$$,0,Latin American,ChIJL-dbDGH2wokRbtpptLNxlo0,Sofrito,3.8,40.8264806,-73.9560005,2,2.393442623
Le Pain Quotidien,16782983,2127570775,0,3,93,4.1,12127570775,%2B12127570775,ksZNEztbSbpvdu3rfGC5bg,Le Pain Quotidien,3.5,316,$$,0,Bakeries,ChIJv_8aD_dYwokRJ2Ez-GHDTBs,Le Pain Quotidien,4.2,40.7663869,-73.9796481,2,3.868852459
Print - Ink48 Hotel,16784990,2127572224,0,4,36,3.9,12127572224,%2B12127572224,XoDR_T-ZKYJtZgCocEDcyA,Print,4,873,$$$,0,American (New),ChIJH163y09YwokR4opNGaX_XU8,PRINT.,4.4,40.7645778,-73.9959347,3,4.032786885
5 Napkin Burger,16782050,2127572277,0,4,628,4.7,12127572277,%2B12127572277,x2ATnp8-hXFhr_XznPYPMw,5 Napkin Burger,3.5,1981,$$,0,Burgers,ChIJscoCyFNYwokRDMEEfPoNM8o,5 Napkin Burger,4.4,40.76018,-73.9910951,2,4.131147541
Nobu 57,16773830,2127573000,0,4,254,4.3,12127573000,%2B12127573000,SxKvgnkMMZdhBJcxxKQnww,Nobu Fifty Seven,4,1138,$$$$,0,Sushi Bars,ChIJPX5iCfpYwokRACnACAf2pJw,Nobu Fifty Seven,4.4,40.7635743,-73.9764549,4,4.163934426
K Rico Steakhouse,17755297,2127579393,0,4,15,3.9,12127579393,%2B12127579393,sGqKDtizXj3tg9jnAc9FeQ,K Rico Steakhouse,4.5,542,$$$,0,Bars,ChIJRaVaAfdYwokRWxc74vzWd5U,Applied Behavioral Research,0,40.7667998,-73.9796268,0,2.754098361
Felidia,16765882,2127581479,0,4,91,4.1,12127581479,%2B12127581479,ZMFj1vCfQWdSAtwyjqRUlw,Felidia,4,520,$$$$,0,Italian,ChIJv0kJ1uVYwokRH3aFXO5lLzY,Felidia,4.5,40.7603663,-73.9651132,4,4.131147541
Le Relais de Venise L'Entrecôte Midtown East,16783606,2127583989,0,4,89,4.2,12127583989,%2B12127583989,9vYSRXdp5JtFmqhi0FigMA,Le Relais De Venise L'Entrecôte,3.5,759,$$,0,Steakhouses,ChIJU9Cyf4tZwokRGAjIdCgb748,Le Relais de Venise L'Entrecôte,4.4,40.7576759,-73.9717686,2,3.967213115
Palm Court at the Plaza Hotel,16781884,2127593000,0,4,60,4,12127593000,%2B12127593000,5IROL62Nml9VBBYu8fQi2w,The Eloise Shop,4,22,$$$,0,Toy Stores,ChIJYaVdffBYwokRnTOoCzCq9mE,The Plaza,4.5,40.7644691,-73.9744877,0,4.098360656
The Flame Restaurant,16785384,2127657962,0,4,30,3.9,12127657962,%2B12127657962,2BrScW5a4HBDe85STpdYsQ,The Flame Diner,3,270,$$,0,Diners,ChIJFZlc5FhYwokRbT7uEa40OmY,The Flame Diner,4,40.768603,-73.985579,2,3.573770492
Suteishi,16781624,2127662344,0,4,43,4,12127662344,%2B12127662344,VaL9GaBR_GR-q9d1VzJF3g,Suteishi,4,465,$$$,0,Japanese,ChIJGxpCtzxawokRWS7MVDYfA8E,SUteiShi,4.4,40.707806,-74.00185,2,4.06557377
Benares,16788996,2127664900,0,4,14,3.3,12127664900,%2B12127664900,iXSuNKKUBIrBX7zUerlQDQ,Benares,4,457,$$,0,Indian,ChIJ6e4q1BhawokRWWDyNSiQ4yo,Benares,4.2,40.7141495,-74.0092085,2,3.770491803
Brickyard Gastropub,16785085,2127670077,0,4,62,4.1,12127670077,%2B12127670077,L4DNwnVe_xWzc7N4UxFXjA,Brickyard Gastropub,4,588,$$,0,Gastropubs,ChIJB_r-T1dYwokRqz9YRKVfFTs,The Distillery NYC,4.4,40.7650802,-73.9881594,2,4.098360656
Magnolia Bakery,16784068,2127671123,0,2,280,4.6,12127671123,%2B12127671123,iks1xNyp-uZnaeunOM2UPg,Magnolia Bakery Rockefeller Center,3.5,2363,$$,0,Desserts,ChIJdWPaMf9YwokR5yrqB2DEXNc,Magnolia Bakery,4.3,40.7592689,-73.9805576,2,4.06557377
Tamarind Tribeca,16785111,2127759000,0,4,77,4.3,12127759000,%2B12127759000,kS2CP48K66yL2TwIhUqy_A,Tamarind,4,851,$$$,0,Indian,ChIJ6Vva1h9awokRXw_JSQ_x6y4,Tamarind,4.4,40.719112,-74.0090815,3,4.163934426
Hakkasan Restaurant,16788141,2127761818,0,4,62,4.3,12127761818,%2B12127761818,rEbwps11tIERRkwQrIXQog,Hakkasan,3.5,868,$$$$,0,Chinese,ChIJP_pgdFNYwokRMY0bfj249WE,Hakkasan,4.3,40.758471,-73.99008,3,3.967213115
Juice Press,18075871,2127770034,0,2,1,0,12127770034,%2B12127770034,3zrrMYT11Yel8puGlCkQKQ,Juice Press,4,18,$$,0,Juice Bars & Smoothies,ChIJvaNy0o1ZwokRWoOtUL057Gg,Juice Press,3.9,40.7258037,-74.0013339,2,2.590163934
Babbo,16759908,2127770303,0,4,843,4.6,12127770303,%2B12127770303,#NAME?,Babbo,4,2343,$$$$,0,Italian,ChIJ0cr5SZFZwokRqThsmC5Caes,Babbo,4.4,40.732296,-73.9992785,4,4.262295082
Babbo,16759908,2127770303,0,4,843,4.6,12127770303,%2B12127770303,#NAME?,Babbo,4,2343,$$$$,0,Italian,ChIJ0cr5SZFZwokRqThsmC5Caes,Babbo,4.4,40.732296,-73.9992785,4,4.262295082
Cafe Orlin,16761788,2127771447,0,3,144,4.3,12127771447,%2B12127771447,YvC43M2U97cJ8nAVtde0GA,Café Orlin,4,1723,$$,0,Middle Eastern,ChIJgfYr6M5ZwokRKmHRrKY13MM,Paper Daisy,4.7,40.7285174,-73.9870662,0,4.262295082
Motorino,16784149,2127772644,0,3,191,4.6,12127772644,%2B12127772644,S8OKQ5S40oZ1Rr5RbC0jdg,Motorino,3.5,1064,$$,0,Pizza,ChIJT_Db4p1ZwokRr5qgbjIqrs4,Motorino,4.4,40.7303588,-73.9838277,2,4.098360656
Angel's Share,16759407,2127775415,0,4,95,4.3,12127775415,%2B12127775415,ZD22cMZvSmfNsXS9vKizGA,Angel's Share,4.5,2039,$$,0,Cocktail Bars,ChIJEd2Si5tZwokRJ3qhO8DxZoQ,Angel's Share,4.6,40.7297713,-73.9891612,3,4.393442623
Momofuku Noodle Bar,16781904,2127777773,0,4,1175,4.9,12127777773,%2B12127777773,HfJhenvKDi-ds8SUJFwrLg,Momofuku Noodle Bar,3.5,4142,$$,0,Ramen,ChIJkXQ3_INZwokRE74ZvG46Jjc,Momofuku Noodle Bar,4.4,40.729233,-73.98451,2,4.196721311
Tomoe Sushi,16779772,2127779346,0,4,102,4.1,12127779346,%2B12127779346,hh0ae47ojPqq3USCRLmAjg,Tomoe Sushi,4,905,$$$,0,Sushi Bars,ChIJ4WXDA45ZwokRiYUKlIucxxU,Tomoe Sushi,4.5,40.7276736,-74.0001023,2,4.131147541
Craft,16763623,2127800880,0,4,277,4.4,12127800880,%2B12127800880,Rgm8BwcoqfIVSl2QSEOhbQ,Craft,4,989,$$$$,0,American (New),ChIJaQ41hqFZwokRVms_0-JiwQY,Craft,4.5,40.7381658,-73.9886678,3,4.229508197
Hudson View Restaurant,16782726,2127810303,0,3,15,3.7,12127810303,%2B12127810303,Bu_OtyFrzgl0rYvm6OrAnQ,Hudson View Restaurant,3,205,$$,0,Diners,ChIJNdjH6KD2wokRGfGnTcpM4AQ,Hudson View,3.9,40.8507014,-73.93818,2,3.475409836
El Conde Steak House,16765142,2127813231,0,4,23,4,12127813231,%2B12127813231,r0FV_JwCxtegtB5ohcds7Q,El Conde Restaurant,4,103,$$,0,Latin American,ChIJCfsQop_2wokRk08Nl500C1c,El Conde Nuevo,4.1,40.8461405,-73.9386957,2,3.967213115
Domino's Pizza,16764496,2127813700,0,2,4,3.3,12127813700,%2B12127813700,Gis29CeO78xoaaoIL6BRKw,Domino's Pizza,2.5,57,$,0,Pizza,ChIJ0UGFkaD2wokRQNa7F7wuojQ,Domino's Pizza,3.7,40.8505075,-73.9376825,1,3.114754098
King Garden,16769757,2127813862,0,2,4,3,12127813862,%2B12127813862,YkHSu1qIQvG9uxTTBUYIoQ,King Garden Restaurant,4,14,$,0,Chinese,ChIJyVNSdR70wokRWQu6DP9KiL0,King Garden,4.5,40.851877,-73.9346509,1,3.770491803
Antika Family Style Pizzeria,16786110,2127819100,0,4,22,3.9,12127819100,%2B12127819100,rZZqZxyO-4S0ig4BFtIZ_g,Antika Restaurant & Pizzeria,3.5,327,$$,0,Italian,ChIJA0ygupz2wokRktwVY8ij8AU,Antika,4.1,40.8386754,-73.9412107,2,3.770491803
Pier A,16793680,2127850153,0,4,14,3.4,12127850153,%2B12127850153,kEC66zgpguVsizQeCAJoCg,BlackTail,4.5,258,$$$,0,Cuban,ChIJ4TYcdRJawokRIt-U-XW94CA,BlackTail,4.7,40.7044542,-74.0173461,3,4.131147541
The Dubliner,16783417,2127855400,0,4,21,3.5,12127855400,%2B12127855400,8l4l9r4-K5TYq_i0mP69bg,The Dubliner,3,224,$$,0,Irish,ChIJZcFlJhRawokR_8p051yQODo,The Dubliner,3.9,40.7042575,-74.0106899,2,3.409836066
Stone Street Tavern,16778309,2127855658,0,4,25,3.8,12127855658,%2B12127855658,NA_p2AH5RSBV314bklZn_g,Stone Street Tavern,3.5,417,$$,0,Pubs,ChIJRXAoKBRawokR8U8kqAMMwSU,Stone Street Tavern,4.1,40.704215,-74.010197,2,3.737704918
Felice,16788585,2127855950,0,4,11,3.9,12127855950,%2B12127855950,fuS39acPaRi38DhSSwEI4Q,Felice,4,322,$$,0,Italian,ChIJtb0E3RdawokRqLP-FNIxvf8,Felice,4.4,40.7078815,-74.0071288,3,4.032786885
Haru Sushi,16781768,2127856850,0,4,33,3.6,12127856850,%2B12127856850,V96YbhzyAGsDByRrCWpBZA,Haru Sushi,3,366,$$,0,Japanese,ChIJe561bxZawokR7iWnSvqBJRE,Haru Sushi,4.1,40.7052319,-74.00843,2,3.508196721
Harry's Steak,16767662,2127859200,0,4,56,4.1,12127859200,%2B12127859200,pNYcGGAj4AYaExlmrEmfUw,Harry's,4,656,$$$,0,Steakhouses,ChIJoSqkgRZawokR_ZAqr3pOMO8,Harry's NYC,4.5,40.7046763,-74.0097371,3,4.131147541
Xi'an Famous Foods,16785249,2127862068,0,2,94,4.4,12127862068,%2B12127862068,LWp9J-jrHw9v-qyFgAYfyw,Xi'an Famous Foods,5,9,0,0,Chinese,ChIJp1-F1xtfwokRlXVAPeZ1BmM,西安名吃 Xi'an Famous Foods,4.7,40.7509377,-73.9065959,1,4.62295082
Bettola,16760580,2127871660,0,4,31,3.9,12127871660,%2B12127871660,PntYFpmgQjAuccjszMFbBw,Bettola,3.5,187,$$,0,Italian,ChIJ6QQZpIhYwokR9O1gD_NQ-q0,Bettola,4,40.78373,-73.9782929,2,3.737704918
Zabar's Café,16781356,2127872000,0,1,113,4.5,12127872000,%2B12127872000,_kARxrcTt5HjXQIEalDGWg,Zabar's,4,947,$$,0,Grocery,ChIJm-V6LoZYwokRcCjwircmGxY,Zabar's,4.5,40.7848148,-73.9797113,2,4.262295082
Flor De Mayo,16766037,2127873388,0,4,68,3.9,12127873388,%2B12127873388,H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,4,1148,$$,0,Chinese,ChIJKwET0oVYwokR6ZUE_aFAhrU,Flor de Mayo,4.4,40.7860375,-73.9764266,2,4.032786885
Takahachi Bakery,16785493,2127915550,0,2,29,3.9,12127915550,%2B12127915550,GlPJPpKvPR4d8dmcSEYpdA,Takahachi Bakery,4,858,$$,0,Bakeries,ChIJQwOryBhawokR088h1U7eJJo,Takahachi Bakery,4.6,40.7137296,-74.0085156,2,4.098360656
Red Rooster Harlem,16786016,2127929001,0,4,244,4.4,12127929001,%2B12127929001,fxGpXRxFUDzlU3Cyszu4uQ,Red Rooster Harlem,3.5,3033,$$$,0,American (Traditional),ChIJFcYLJw32wokRnP5A9xO9JqM,Red Rooster,4.3,40.8080989,-73.9447535,2,4
Artichoke Basille's Pizza,16785725,2127929200,0,3,87,4.4,12127929200,%2B12127929200,CFZ7-Jh8YgBq41AqVInJxQ,Frankie Portugal,4.5,66,$$,0,Bakeries,ChIJw6TmVsdZwokRPKQwKL-ZsII,Artichoke Basille's Pizza,4.2,40.7440813,-74.0065978,2,4.295081967
RedFarm,16786784,2127929700,0,4,98,4.2,12127929700,%2B12127929700,RTFIMX31BPeZzx7kJJ1SCA,RedFarm,3.5,646,$$$,0,Dim Sum,ChIJx3LV_bWAj4ARlW17cSsmwp4,RedFarm,4.5,40.7341954,-74.0064599,3,4
Pick & Eat,16786128,2127950054,0,2,9,3.6,12127950054,%2B12127950054,4RwTKkGxx-IQ_ekMTCFiNQ,Pick & Eat,3.5,316,$$,0,Pizza,ChIJu5G4J6D2wokRpBT8hFF4ois,Pick & Eat Fresh Natural Fast,4,40.8474453,-73.9385079,1,3.639344262
Exclusive Pizza,16765660,2127950550,0,2,5,3.5,12127950550,%2B12127950550,aFJLPIyLgRS7m_9-2MK6lg,Exclusive Pizza,3.5,100,$,0,Pizza,ChIJs3ai4aD2wokRKigK-52fGi8,Exclusive Pizza,4.1,40.850903,-73.938777,2,3.639344262
Jade Garden,16768686,2127950556,0,2,13,3.8,12127950556,%2B12127950556,3fBiB3slTfBpmf39vD7sJw,Jade Garden,3.5,74,$,0,Chinese,ChIJT0-_NZz2wokRUZVXvOfNtZA,Jade Garden,4.1,40.8418361,-73.9389437,1,3.737704918
Fort Washington Bakery & Deli,16766166,2127951891,0,1,4,3.3,12127951891,%2B12127951891,BewiujBW7QMp6ZHFUDlxxA,Fort Washington Bakery and Deli,4,36,$,0,Delis,ChIJW3IP4aD2wokRFn7v6mEr4y0,Fort Washington Bakery & Deli,4.2,40.850925,-73.9386809,1,3.770491803
Saggio,16787088,2127953080,0,4,11,3.7,12127953080,%2B12127953080,cyLw0vW5MrsF35-A6Dy03w,Saggio,4,574,$$,0,Italian,ChIJEc6ZPKH2wokRZyyIzHgixT4,Saggio,4.4,40.8514116,-73.9396788,2,3.967213115
Golan Heights,16766819,2127957842,0,2,26,4,12127957842,%2B12127957842,BU_GtPGTCy5KiJ6g8Ltdwg,Golan Heights,4,72,$$,0,Middle Eastern,ChIJxYms2hv0wokRPJroa2sqA84,Golan Heights,4.4,40.8515059,-73.9281685,1,4.06557377
Kismat Indian Restaurant,16769869,2127958633,0,3,58,4.2,12127958633,%2B12127958633,_Hig4rf_SEAhq13eBdJ4CQ,Kismat Indian Restaurant,3.5,336,$$,0,Indian,ChIJAVwsl6f2wokR7o-m7mgeq5Q,Kismat,4.1,40.8553122,-73.9370321,2,3.868852459
The NoMad Restaurant,16787887,2127961500,0,4,154,4.6,12127961500,%2B12127961500,hU6R1o3h9xmhB-2vFNq-JQ,The NoMad Hotel,4.5,129,$$$,0,Hotels,ChIJ-eorCqZZwokRU-91WeuBj6w,The NoMad Hotel,4.6,40.7449631,-73.9885493,0,4.491803279
French Roast,16766287,2127991533,0,4,94,4,12127991533,%2B12127991533,Su-MRJLlxUtjU_-V5viYYA,French Roast,3,535,$$,0,French,ChIJ2V6HH4RYwokRb0PY09qwtJA,French Roast,4,40.7876324,-73.9767686,2,3.606557377
Alice's Tea Cup Chapter I,16759165,2127993006,0,2,187,4.4,12127993006,%2B12127993006,kaSd6qzlsxn__ILDtGf3iA,Alice's Tea Cup,4,1076,$$,0,Breakfast & Brunch,ChIJFUX_0YtYwokRYh_7Fcn3opI,Alice's Tea Cup,4.3,40.778041,-73.978683,2,4.163934426
Hummus Place,16768116,2127993335,0,2,92,4.1,12127993335,%2B12127993335,TxHx1fb8O_MsfQB_ODdTQg,Hummus Place,4,590,$$,0,Vegetarian,ChIJSSeYnIlYwokRtEGQjesBrL4,Hummus Place,4.6,40.7800932,-73.9803667,1,4.163934426
