name,id,phone,reservations,price_range,review,rating,y_phone_key,g_phone_key,y_id_no,y_name,y_rating,y_review,y_price_range,y_reservations,y_category,g_place_id,g_name,g_rating,lat,lng,g_price_range
Octopus,16818822,8185566622,0,1,20,3.3,18185566622,%2B18185566622,TWsrkr01vFqfme_H9HiIgA,Octopus Japanese Restaurant,4,1189,$$,0,Japanese,ChIJOXkXblCVwoARLHzsn0Jpi8Q,Octopus Japanese Restaurant,4.4,34.1828628,-118.3103357,2
Olive & Thyme,16834049,8185571560,0,2,30,3.5,18185571560,%2B18185571560,34bPA_y5ilUxNtT7Z96yOQ,Olive & Thyme,4,656,$$,0,Sandwiches,ChIJFVLC0Z9K4BQR5zkpLT7_v9U,Olive & Thyme,4.4,34.1525862,-118.3417048,2
Olive Garden Italian Restaurant,16818892,8185593640,0,2,34,3.3,18185593640,%2B18185593640,iZo2Z6dLxOYTHmBGafXMjQ,Olive Garden Italian Restaurant,3,606,$$,0,Italian,ChIJd084YhOVwoAREKc_TS0f7pE,Olive Garden Italian Restaurant,4.2,34.1906312,-118.32902,2
Duck Dive,16837015,3105892200,0,2,9,3.2,13105892200,%2B13105892200,2-Y7d7fIN_4T8NpfwxbzvA,Ollie's Duck and Dive,4,434,$$,0,Gastropubs,ChIJwUl2jfYY6IARub_oxHSVxF0,Ollie's Duck & Dive,4.4,34.0215483,-118.8093774,2
Ollo,18038653,3103171444,0,1,1,0,13103171444,%2B13103171444,tU1I5sBwyIY9ikF5kyCSOg,Ollo,4,613,$$,restaurant_reservation,American (New),ChIJr6hDqkwe6IARSTn4xwtNsAg,Ollo,4.4,34.0339841,-118.6928961,2
ollo,18038656,3103171444,0,1,1,0,13103171444,%2B13103171444,tU1I5sBwyIY9ikF5kyCSOg,Ollo,4,613,$$,restaurant_reservation,American (New),ChIJr6hDqkwe6IARSTn4xwtNsAg,Ollo,4.4,34.0339841,-118.6928961,2
The Palm,16819163,3105508811,0,4,46,3.4,13105508811,%2B13105508811,hBqDQGJcIfi3XyKYbZKhJg,Palm Restaurant,3.5,299,$$$$,0,Steakhouses,ChIJxZCjsRHqQIYRphTKuppzliw,The Palm Beverly Hills,4.6,34.0688463,-118.3995601,4
Panini Cafe,16831235,3102478300,0,2,29,3.3,13102478300,%2B13102478300,oUW9n_UPBjDQkDs7xzWlzw,Panini Kabob Grill,4,844,$$,0,Mediterranean,ChIJoYKDawi8woARYczcQkvJCHE,Panini Kabob Grill - Beverly Hills,4.5,34.0699188,-118.4056402,2
Paradise Cove Beach Cafe,16826541,3104572503,0,3,132,3.5,13104572503,%2B13104572503,#NAME?,Paradise Cove Beach Cafe,3,2522,$$,0,Seafood,ChIJwbruq90Y6IARYuzvcpV-dYc,Paradise Cove Beach Cafe,4.1,34.0202719,-118.7871826,2
Coast,16825845,3105871707,0,3,43,3.6,13105871707,%2B13105871707,ttVX3_9JkmdNW5QJSG8FJw,Pedals Restaurant,3.5,7,$$,0,Breakfast & Brunch,ChIJv7e_5NWkwoAREVzPwE9caTw,Coast,4,34.006654,-118.491769,3
Poquito Mas,16820289,8185632252,0,1,116,3.6,18185632252,%2B18185632252,kB0nyE0Nzuhndh93SGRcuA,Poquito Más,3.5,663,$,delivery,Mexican,ChIJw5wBItu_woARnfw9lD2bZXw,Poquito Mas,4.4,34.1599052,-118.3311579,1
Mr. Chow - Malibu,16837055,3104567600,0,1,4,3.2,13104567600,%2B13104567600,UBvh73HyZyIVg0VLxBdJcQ,Prive Salon,5,5,$$$,0,Day Spas,ChIJv_60XzIe6IARdzMYXZU1yQA,Mr. Chow,3.7,34.0355673,-118.6872261,3
R + D Kitchen,16825955,3103953314,0,3,116,4.2,13103953314,%2B13103953314,wRUZC0DjqLCV3hX0laZILw,R+D Kitchen,4,1269,$$,delivery,American (New),ChIJw9y46bCkwoARfPFPcBoUgeA,R+D Kitchen,4.5,34.0320914,-118.4957843,2
Ribs USA,16820890,8188418872,0,2,45,3.3,18188418872,%2B18188418872,sBRk_v7aBhvjExqUhoGPMg,Ribs USA,3,615,$$,0,Barbeque,ChIJz2e2J9u_woARjFlgR9oxCEE,Ribs USA,4.1,34.159491,-118.331667,2
Rico's Pizza,16820931,8188469690,0,2,4,3.2,18188469690,%2B18188469690,sfp6EvRM6SGxBxXfNCCHfw,Rico's Pizzeria,4,234,$$,0,Pizza,ChIJPbyvjVOVwoAR_no1hoMvwQc,Rico's Pizza,3.8,34.1815015,-118.3035479,2
Sushi Roku,16822843,3104584771,0,4,117,4.1,13104584771,%2B13104584771,7novzPk6_fO26cFt7XALow,Robata Bar,4,240,$$$,0,Japanese,ChIJ8YUZBdCkwoART102Tf-aP9k,Sushi Roku Santa Monica,4.2,34.0140628,-118.4974358,3
Rocky's Fish & Poultry,16821043,8188421986,0,1,31,3.4,18188421986,%2B18188421986,fYgDrUwHGlrmOvjRMqDRvw,Rocky's Fish Grill,4,259,$$,0,Seafood,ChIJCbwOCEGVwoARXl40BL4Rs3M,Rocky's Fish & Poultry,4.4,34.1893796,-118.3196162,0
Rustic Canyon Wine Bar,16821258,3103937050,0,3,105,4.2,13103937050,%2B13103937050,mLkaGrGmwreX-yHIgMCvYQ,Rustic Canyon,4,1218,$$$,0,Bars,ChIJVSrXF8qkwoARXxeoyWyDrHk,Rustic Canyon,4.4,34.0250795,-118.4913174,3
Ruth's Chris Steak House,16821261,3108598744,0,4,75,3.5,13108598744,%2B13108598744,zLx9Mn3nOuNT_kvf7kpgYA,Ruth's Chris Steak House,4,961,$$$,0,Steakhouses,ChIJzb4QCvy7woARTrkfpiDbnkA,Ruth's Chris Steak House,4.5,34.064029,-118.398768,4
Saddle Peak Lodge,16826613,8182223888,0,4,64,3.4,18182223888,%2B18182223888,4M8u1zVh15koDwWseNSjpw,Saddle Peak Lodge,4,641,$$$,0,American (New),ChIJIWi-LR4g6IARZNRM1sPXDGs,Saddle Peak Lodge,4.6,34.0782008,-118.6931393,4
Gravina,16826614,3104570711,0,4,22,3.4,13104570711,%2B13104570711,HI_Jt5oc_rPE-ZzPvI4oww,Sage Room Malibu,4.5,182,$$$,0,Italian,ChIJD2FCLvAY6IARoYOIqR6HN1E,Gravina Malibu,4.3,34.0218524,-118.8022279,0
Santa Monica Seafood,16831257,3103935244,0,3,76,4.1,13103935244,%2B13103935244,iadn-cw8FdXPkjah8_nl1w,Santa Monica Seafood,4,1399,$$,delivery,Seafood Markets,ChIJSwQlgMmkwoARgxnRT2xSNIA,Santa Monica Seafood Market & Café,4.6,34.0237244,-118.4923713,0
Santoro's Submarine Sandwich,16821527,8188488888,0,1,29,3.4,18188488888,%2B18188488888,fZVFNBw8k_HS0Xi_c_E7eg,Santoro's Submarine Sandwich,4,474,$,pickup,Sandwiches,ChIJmTC-12iVwoARCtLEbN3m8U4,Santoro's Submarine Sandwiches,4.6,34.1823828,-118.3280053,1
Saraya Thai Cuisine,16832558,8188461244,0,1,20,3.4,18188461244,%2B18188461244,dKTA76_AYttgxTxmyOAGMQ,Saraya Thai Cuisine,4,227,$$,0,Thai,ChIJ9Ts3XuC_woARme_SCE1_6FM,Saraya Thai Cuisine,4.4,34.169476,-118.321529,0
South Beverly Grill,16833253,3105500242,0,3,84,3.6,13105500242,%2B13105500242,ApNYvuRIHRd5TQsp7Cq6Zg,South Beverly Grill,4,651,$$$,0,American (New),ChIJaRv9Svm7woARYl4VluXJDrY,South Beverly Grill,4.6,34.066115,-118.3987651,3
Spago,16822116,3103850880,0,4,441,3.7,13103850880,%2B13103850880,AEv5LTvg1FbGTsnPv486_Q,Spago,4,1870,$$$,0,American (New),ChIJW_du2f67woAR7ftXN3yTlWU,Spago,4.6,34.0676932,-118.3975176,4
Spice Affair,16839532,3104006800,0,4,54,3.5,13104006800,%2B13104006800,d9UNjK5t3UiMM5Da9q4KCg,Spice Affair Beverly Hills Indian Restaurant,4.5,566,$$$,0,Indian,ChIJ_VVNSE-5woARLk2mc4NhT2w,Spice Affair,4.3,34.0665408,-118.3760065,3
Sprinkles Cupcakes,16822176,3102748765,0,1,312,3.7,13102748765,%2B13102748765,aMccPuRPWIyo47gSATjmoA,Sprinklesmobile,4,34,$,0,Food Stands,ChIJRz7-ZgUWXIgR8tcNwCnJY7A,Mega Peddler's Mart,4.2,36.0131801,-83.9221305,0
Spruzzo Restaurant & Bar,16826634,3104578282,0,1,12,3.3,13104578282,%2B13104578282,67rVv6kXvj2QMmyhuONbTQ,Spruzzo Restaurant & Bar,4,333,$$,0,Italian,ChIJ0TeJJ1oY6IARNuXExqzvcvw,Spruzzo Restaurant & Bar,4.5,34.0168011,-118.8189524,2
Starbucks,16838704,3103171436,0,1,1,0,13103171436,%2B13103171436,BQ5hz-e3ZxrVkIeEsIsUAw,Starbucks,3,87,$,0,Coffee & Tea,ChIJNafc-DQe6IAR1G0PxUYio6Y,Starbucks,4,34.034238,-118.693564,2
Starbucks,16838159,3103174515,0,1,1,0,13103174515,%2B13103174515,wnvElgxVWyWxgKigpozZjw,Starbucks,3,85,$,0,Coffee & Tea,ChIJHUMVdDIe6IARNxXFHiJ93io,Starbucks,4,34.0351625,-118.6850908,2
Starbucks,16838571,3105894908,0,1,0,0,13105894908,%2B13105894908,nmAGiaZJ5K5mZ4pa_Z0tbw,Starbucks,2.5,139,$,0,Coffee & Tea,ChIJBxVwZQ4Y6IARYwRGcXEj714,Starbucks,4.1,34.031169,-118.843079,2
Stella Barra Pizzeria,16834546,3103969250,0,2,55,4.2,13103969250,%2B13103969250,YHxJr034YCR-CWk00ZUuyg,Stella Barra Pizzeria,4,945,$$,delivery,Pizza,ChIJOT1kf9WkwoARGouR7gDKkf4,Stella Barra Pizzeria,4.4,34.0066943,-118.4887008,2
Subway,16826648,3104560565,0,1,3,3.2,13104560565,%2B13104560565,xcaASkq06c4MPMgVqhVTdw,Subway,3,38,$,pickup,Fast Food,ChIJDzEfbjQe6IARsaKr2kOTpw0,Subway,4.1,34.033978,-118.6916001,1
SUGARFISH by sushi nozawa,16834015,3103933338,0,3,46,4,13103933338,%2B13103933338,iQ7aSr_BT8wMV7YBUwC-OA,SUGARFISH by sushi nozawa,4,1666,$$$,delivery,Sushi Bars,ChIJM1Li78-kwoARkHqrMhBqXpM,SUGARFISH,4.6,34.0153935,-118.4972314,3
SUGARFISH by sushi nozawa,16836442,3102766900,0,3,26,3.4,13102766900,%2B13102766900,yjL4oWSsO2NpvbFJV9Pj3A,SUGARFISH by sushi nozawa,4,846,$$$,delivery,Sushi Bars,ChIJMdtjLv-7woARY1Qx1otbqZI,SUGARFISH by sushi nozawa,4.5,34.0682629,-118.3982682,3
Sunlife Organics,17755491,3104576161,0,2,2,0,13104576161,%2B13104576161,w3_fvvtRT7MteN7xVVyGWw,Sunlife Organics,4.5,229,$$,pickup,Juice Bars & Smoothies,ChIJKxOkjfYY6IAR-a-R5tNc5vU,SunLife Organics,4.7,34.0214743,-118.8095933,0
Sushi Dake,16830878,8185587443,0,3,19,3.3,18185587443,%2B18185587443,uC0hyr22nl34hzkcsllxpA,Sushi Dake,4,279,$$,delivery,Japanese,ChIJZZ9kN96_woARLAqMi3POtBA,Sushi Dake,4.4,34.1673156,-118.3238535,2
Swingers,16822871,3103939793,0,1,94,4,13103939793,%2B13103939793,#NAME?,Swingers,3.5,1241,$$,pickup,Diners,ChIJZepToc2kwoARAhefc6U2XeA,Swingers,4.3,34.0181838,-118.489483,2
Tacos Por Favor,16823209,3103925768,0,1,136,4.3,13103925768,%2B13103925768,kSku7_iE67w7lIWU5qH4qA,Tacos Por Favor,4,1488,$,0,Mexican,ChIJMesA9zG7woARbohLmJ8im2c,Tacos Por Favor,4.4,34.0196705,-118.4802497,1
Tagine Beverly Hills,16823244,3103607535,0,3,49,3.4,13103607535,%2B13103607535,XQjnIHXi3jFRRNfcP_9c5Q,Tagine Beverly Hills,4,857,$$$,pickup,Moroccan,ChIJFW28mVG5woARU_phmHUBxdc,Tagine,4.4,34.0677568,-118.3835818,3
Tallyrand,16823280,8188469904,0,2,35,3.4,18188469904,%2B18188469904,MqUfteB9CX1lZJR4ONkXKw,Tallyrand Restaurant,3.5,515,$$,0,Diners,ChIJMzElHN6_woARXkmEciyLCzA,Tallyrand Restaurant,4.4,34.1668047,-118.322989,1
Taverna Tony,16826670,3103179667,0,4,68,3.4,13103179667,%2B13103179667,c7wQ-WWhqQlK8-FIXmibxw,Taverna Tony,4,760,$$$,0,Greek,ChIJE5TqjTIe6IAREtbysD5fqXE,Taverna Tony,4.4,34.036602,-118.685767,2
Wokcano,16824964,8185242288,0,2,36,3.3,18185242288,%2B18185242288,xD2lP7t9boU5Y3dmRYCqSw,The Backhouse,3.5,109,$$,0,Sushi Bars,ChIJ87ITJlGVwoARuc3mHsFMFEc,Wokcano,4.2,34.1804263,-118.307815,2
The Belvedere,16808045,3109752736,0,4,29,3.4,13109752736,%2B13109752736,9hl2mlpVB0A6UmUaQHbtzw,The Belvedere,4,212,$$$$,0,Breakfast & Brunch,ChIJo4XM5_W7woARDdQ_YXBKCvw,The Belvedere at The Peninsula Beverly Hills,4.5,34.065725,-118.410688,3
Blvd.,16808346,3103853901,0,4,40,3.5,13103853901,%2B13103853901,wLaC6N-gyY9d2-B6TTSmcw,THE Blvd,3.5,354,$$$,0,Bars,ChIJq6raG_m7woARn41oCLpYp0s,THE Blvd,5,34.0666523,-118.4006555,2
The Cheesecake Factory,16809791,3102787270,0,2,80,3.5,13102787270,%2B13102787270,l90pkmKaPhb_cXuuYo10CA,The Cheesecake Factory,3,556,$$,delivery,Desserts,ChIJ0aVRfwe8woARLc7knRDvHas,The Cheesecake Factory,4.3,34.0698712,-118.4014686,2
Coffee Bean & Tea Leaf,17768161,3104565771,0,1,0,0,13104565771,%2B13104565771,xa9S437zgjCegfnUk61KMA,The Coffee Bean & Tea Leaf,4,46,$,0,Coffee & Tea,ChIJewC2XzIe6IARXrSUOrn-IRM,The Coffee Bean & Tea Leaf,4.4,34.035688,-118.686347,1
The Counter,16810479,3103998383,0,2,380,4.7,13103998383,%2B13103998383,laFsjU9sjX4ikV_FK_Eh-g,The Counter Santa Monica,4,1546,$$,0,Burgers,ChIJe6sTfBy7woARt2YFF5C_fmk,The Counter,4.3,34.0200047,-118.4547004,2
Country Kitchen the,16826087,3104568708,0,1,4,3.2,13104568708,%2B13104568708,Dj87zlfqxb_FK_0npWl95g,The Country Kitchen,4.5,213,$,0,Burgers,ChIJA2AxieWgwoARWezH0akPhhU,Country Kitchen,4.5,34.0374085,-118.6376668,1
The Farm of Beverly Hills,16812262,3102735578,0,3,53,3.4,13102735578,%2B13102735578,d9uPJZWiCca68E9cfsAE6Q,The Farm of Beverly Hills,3.5,787,$$,0,American (New),ChIJ9xigvge8woARohNtG2EpUKw,The Farm of Beverly Hills,4.3,34.070563,-118.402899,2
The Galley Restaurant,16812701,3104521934,0,3,81,4.1,13104521934,%2B13104521934,AIjQv243VTpFpujbKxuKOg,The Galley,3.5,419,$$,0,Seafood,ChIJ0YIFvtS6woARsUCinJ96m-Y,The Galley,4.4,34.0033382,-118.485207,2
The Grill On The Alley,16813281,3102760615,0,3,59,3.4,13102760615,%2B13102760615,AHR8OnXRslDfynQ27_bJRQ,The Grill On The Alley,4,417,$$$,0,Seafood,ChIJnWHdWfi7woAR20yo_FubEI4,The Grill on the Alley,4.6,34.067281,-118.401928,3
Buddha's Belly,16825841,3104582500,0,2,95,4,13104582500,%2B13104582500,MpuvF-hmgvsiZ395Nmk7ZA,The Independence,4,648,$$,0,American (New),ChIJ26EEStCkwoAR1fR8g3Lktt4,The Independence,4.3,34.0138334,-118.4954805,2
The Lobster,16816578,3104589294,0,3,225,4.3,13104589294,%2B13104589294,h8u6jVCQhDeGUwkBpC7kqw,The Lobster,4,2228,$$$,0,Bars,ChIJFZfRvdmkwoARBOMGLWwqfk0,The Lobster,4.4,34.0110607,-118.4950252,3
The Misfit Restaurant + Bar,16834385,3106569800,0,2,84,4.4,13106569800,%2B13106569800,oeGUPhxvWRD_MEhidhafLQ,The Misfit Restaurant + Bar,4,3723,$$,delivery,Bars,ChIJX0ec3c-kwoARhzkyZdPoIwo,The Misfit Restaurant + Bar,4.5,34.0154415,-118.4966681,2
The Nosh of Beverly Hills,16818703,3102713730,0,2,16,3.3,13102713730,%2B13102713730,r930h3YomXtl7C9jk6OhdQ,The Nosh Of Beverly Hills,3.5,333,$$,0,Delis,ChIJ3-THRgi8woARoYUDxiHm17s,The Nosh,4.3,34.0687633,-118.40734,2
Polo Lounge,16820213,3108872777,0,4,62,3.5,13108872777,%2B13108872777,w5m6qhTHqOSu75BA1o7wKQ,The Polo Lounge,4,594,$$$$,0,American (New),ChIJy6BKexO8woARnyytEf7g64A,Polo Lounge,4.5,34.0817957,-118.4133946,4
The Smoke House Restaurant,16821998,8188453731,0,2,82,3.5,18188453731,%2B18188453731,ilNNlvRI2TKTun_EARlPMw,The Smoke House Restaurant,3.5,1232,$$$,0,Breakfast & Brunch,ChIJKfgT8bW_woARJaT7nSH6KLw,Smoke House Restaurant,4.4,34.1454638,-118.3412999,3
The Stinking Rose,16822512,3106527673,0,3,205,3.6,13106527673,%2B13106527673,fqcag0RhI-0j1tiGWjq7rg,The Stinking Rose,4,4171,$$,delivery,Italian,ChIJETJeQU-5woARSNiWXSfcfJk,The Stinking Rose,4.4,34.0667417,-118.3766291,2
The Sunset,16826654,3105891007,0,3,45,3.4,13105891007,%2B13105891007,G7BS2pFbis1KJTcHnIXI3g,The Sunset Restaurant,3.5,917,$$,0,American (New),ChIJux9e-P8Y6IARpCh0_2TBXxQ,The Sunset Restaurant,4.3,34.0111579,-118.8166464,3
Tra di Noi,16826692,3104560169,0,3,40,3.4,13104560169,%2B13104560169,sbT-1Y_125Yr46ojoBJvvA,Tra di Noi,3.5,310,$$,0,Italian,ChIJewC2XzIe6IARXI_lkK31E4E,Tra di Noi,4.2,34.0357975,-118.6863831,3
Trastevere,16824181,3103191985,0,2,53,3.7,13103191985,%2B13103191985,sr8YwGVrU-n_CXdTICxomQ,Trastevere,3,635,$$,0,Italian,ChIJY_2xw8-kwoAR0tm5TseJD4c,Trastevere,3.6,34.0156495,-118.4965144,2
Trattoria Amici,16824185,3108580271,0,3,33,3.4,13108580271,%2B13108580271,1GqWY4irDFOpU3g1D1Y1LQ,Trattoria Amici,4.5,7,$$,0,Restaurants,ChIJ8a32Vai-woARLMGNNg7VfoQ,Café Amici Beverly Hills,4.4,34.080258,-118.390128,0
True Food Kitchen,16834368,3105938300,0,3,102,4.3,13105938300,%2B13105938300,4W00cA8LQobxlk8Zj9aJaA,True Food Kitchen,4,2200,$$,delivery,American (New),ChIJMRfJu9GkwoARMwkTtwb5dfk,True Food Kitchen,4.4,34.0129558,-118.4944479,2
Umami Burger,16833587,3104511300,0,2,105,4.3,13104511300,%2B13104511300,_uNuwKSvRqmg0al8BJwthw,Umami Burger - Santa Monica,4,2542,$$,0,Burgers,ChIJZ3JlBNKkwoARU3uQyHMaXak,Umami Burger Santa Monica,4.4,34.0167418,-118.4925093,2
Upper West,16833173,3105861111,0,3,50,3.9,13105861111,%2B13105861111,mt_UPHXz6QDj9escYg1TCA,Upper West,4,1774,$$,0,American (New),ChIJEZ0F8BC7woARo2IEo59j5c0,The Upper West,4.5,34.027299,-118.4550128,3
Urasawa,16824389,3102478939,0,4,41,3.4,13102478939,%2B13102478939,I1lMASC18ukvgLtDb4x3sA,Urasawa,4.5,496,$$$$,0,Japanese,ChIJM03x4_i7woARIfPkpb-Eux4,Urasawa,4.3,34.0674249,-118.4006047,4
Urban Fresh,16834804,3102754440,0,2,9,3.2,13102754440,%2B13102754440,mvM5jQfp-fC6I_sUofv7gg,Urban Fresh,3.5,142,$$,0,American (New),ChIJc5fJjPe7woARtwsQAo5Q-dI,Urban Fresh,4.5,34.0672969,-118.4051097,2
Urth Caffé,16824392,3103147040,0,2,290,4.6,13103147040,%2B13103147040,1LBrzpd7yEQoqiLba3hHuQ,Urth Caffé - Santa Monica,4,3191,$$,delivery,Breakfast & Brunch,ChIJh7mX0NS6woARseCGkcbQVJ8,Urth Caffé - Santa Monica,4.4,34.004361,-118.485779,2
Urth Caffé-Beverly Hills,16824393,3102059311,0,2,173,3.6,13102059311,%2B13102059311,JRS5gRGwnrQ9R-_HxwRgjw,Urth Caffé-Beverly Hills,4,2413,$$,delivery,Coffee & Tea,ChIJX8auh_u7woAReoxFMFR4cCc,Urth Caffé Beverly Hills,4.3,34.062645,-118.399414,2
V's Restaurant,16836994,3104563828,0,1,4,3.2,13104563828,%2B13104563828,yoNgTE1dwY9m3ACyB4Thnw,V's restaurant + bar,4.5,423,$$,0,American (New),ChIJj0wNfyoe6IARSw9jU0_O8d8,V's restaurant + bar,4.5,34.0391841,-118.6729012,3
Via Alloro,16831013,3102752900,0,3,52,3.4,13102752900,%2B13102752900,NhlorccgXXwWlWxmTzDjug,Via Alloro,3.5,509,$$$,0,Italian,ChIJBQm0mPi7woARd0KQNut-4QA,Via Alloro,4.4,34.0692363,-118.3997376,3
Via Veneto,16824517,3103991843,0,3,59,3.9,13103991843,%2B13103991843,ybjw0GxQ9lO92Pnztg6qtw,Via Veneto,4,444,$$$$,0,Italian,ChIJX0QqHc66woARppyOTLUfmj8,Via Veneto,4.5,33.9984053,-118.479798,0
Villa Blanca Restaurant,16831781,3108597600,0,3,93,3.4,13108597600,%2B13108597600,C3DjcTqoMMYDhvd_V77kXw,Villa Blanca,3.5,1506,$$$,0,Mediterranean,ChIJy0u8Bvi7woARdv8giPlzTlo,Villa Blanca,4.2,34.0685405,-118.4042242,3
Oliverio,16832661,3104077791,0,3,11,3.3,13104077791,%2B13104077791,ZXg3R_YEUhFa5otrM4eAHw,Viviane,4,168,$$$,0,American (New),ChIJGdDgP-O7woAR_7OZ_y22Qrk,Viviane Restaurant,4.3,34.059129,-118.3971728,3
Wild Carvery,16836602,8188597233,0,2,13,3.3,18188597233,%2B18188597233,2Adw-3c__Lq1kjz-pDRE5g,Wild Carvery,4,794,$$,0,American (New),ChIJ9TSc21CVwoARfZCl7BYldU8,Wild Carvery,4.5,34.180654,-118.308667,2
Wolfgang's Steakhouse By Wolfgang Zwiener,16825734,3103850640,0,4,34,3.4,13103850640,%2B13103850640,6wEICPnVbgTsvWaZLAYGkg,Wolfgang's Steakhouse,3.5,472,$$$$,0,Steakhouses,ChIJfZX9Bwe8woAR8MGrQy4tDB4,Wolfgang's Valet,5,34.0713041,-118.4017631,0
Wood Ranch BBQ & Grill,16826727,8185978900,0,3,63,3.5,18185978900,%2B18185978900,g372EUp2frU9D-SsmztADA,Wood Ranch BBQ & Grill,3.5,727,$$,0,Barbeque,ChIJlbIzSa0m6IARyA7YDh5STKU,Wood Ranch BBQ & Grill,4.5,34.14471,-118.755349,2
Ye Olde King's Head,16825088,3104511402,0,1,119,4.3,13104511402,%2B13104511402,TEYL7Yzl8BWCPIz5MtmFHQ,Ye Olde King’s Head,3.5,1247,$$,0,Pubs,ChIJ8U3xAtCkwoARzzd5b2F4ipA,Ye Olde King's Head,4.3,34.014482,-118.497251,2
Yummy Cupcakes,16825293,8185581080,0,1,36,3.3,18185581080,%2B18185581080,aa08XANVdl1tOTFt_fqr6A,Yummy Cupcakes,3.5,875,$$,0,Desserts,ChIJCYx8OnyVwoAR5izSbr3QtQc,Yummy Cupcakes,4.5,34.170163,-118.339423,2
